Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2001","2001","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2002","2002","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2003","2003","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2004","2004","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2005","2005","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2006","2006","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2007","2007","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2008","2008","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2009","2009","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2010","2010","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2011","2011","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2012","2012","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2013","2013","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2014","2014","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2015","2015","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2016","2016","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2017","2017","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2018","2018","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1310","Insecticides – Chlorinated Hydrocarbons","2019","2019","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","1990","1990","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","1991","1991","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","1992","1992","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","1993","1993","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","1994","1994","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","1995","1995","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","1996","1996","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","1997","1997","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","1998","1998","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","1999","1999","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2000","2000","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2001","2001","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2002","2002","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2003","2003","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2004","2004","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2005","2005","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2006","2006","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2007","2007","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2008","2008","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2009","2009","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2010","2010","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2011","2011","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2012","2012","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2013","2013","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2014","2014","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2015","2015","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2016","2016","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2017","2017","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2018","2018","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1311","Insecticides – Organo-phosphates","2019","2019","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","1990","1990","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","1991","1991","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","1992","1992","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","1993","1993","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","1994","1994","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","1995","1995","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","1996","1996","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","1997","1997","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","1998","1998","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","1999","1999","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2000","2000","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2001","2001","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2002","2002","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2003","2003","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2004","2004","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2005","2005","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2006","2006","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2007","2007","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2008","2008","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2009","2009","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2010","2010","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2011","2011","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2012","2012","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2013","2013","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2014","2014","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2015","2015","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2016","2016","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2017","2017","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2018","2018","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1312","Insecticides – Carbamates","2019","2019","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1990","1990","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1991","1991","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1992","1992","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1993","1993","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1994","1994","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1995","1995","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1996","1996","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1997","1997","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1998","1998","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","1999","1999","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2000","2000","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2001","2001","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2002","2002","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2003","2003","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2004","2004","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2005","2005","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2006","2006","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2007","2007","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2008","2008","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2009","2009","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2010","2010","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2011","2011","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2012","2012","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2013","2013","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2014","2014","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2015","2015","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2016","2016","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2017","2017","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2018","2018","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1313","Insecticides – Pyrethroids","2019","2019","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1990","1990","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1991","1991","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1992","1992","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1993","1993","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1994","1994","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1995","1995","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1996","1996","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1997","1997","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1998","1998","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","1999","1999","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2000","2000","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2001","2001","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2002","2002","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2003","2003","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2004","2004","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2005","2005","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2006","2006","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2007","2007","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2008","2008","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2009","2009","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2010","2010","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2011","2011","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2012","2012","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2013","2013","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2014","2014","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2015","2015","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2016","2016","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2017","2017","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2018","2018","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1314","Insecticides – Botanical products and biologicals","2019","2019","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","1990","1990","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","1991","1991","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","1992","1992","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","1993","1993","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","1994","1994","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","1995","1995","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","1996","1996","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","1997","1997","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","1998","1998","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","1999","1999","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2000","2000","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2001","2001","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2002","2002","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2003","2003","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2004","2004","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2005","2005","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2006","2006","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2007","2007","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2008","2008","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2009","2009","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2010","2010","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2011","2011","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2012","2012","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2013","2013","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2014","2014","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2015","2015","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2016","2016","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2017","2017","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2018","2018","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1315","Insecticides – Other","2019","2019","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","1990","1990","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","1991","1991","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","1992","1992","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","1993","1993","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","1994","1994","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","1995","1995","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","1996","1996","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","1997","1997","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","1998","1998","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","1999","1999","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2000","2000","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2001","2001","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2002","2002","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2003","2003","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2004","2004","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2005","2005","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2006","2006","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2007","2007","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2008","2008","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2009","2009","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2010","2010","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2011","2011","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2012","2012","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2013","2013","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2014","2014","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2015","2015","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2016","2016","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2017","2017","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2018","2018","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1354","Mineral Oils","2019","2019","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","1990","1990","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","1991","1991","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","1992","1992","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","1993","1993","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","1994","1994","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","1995","1995","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","1996","1996","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","1997","1997","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","1998","1998","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","1999","1999","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2000","2000","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2001","2001","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2002","2002","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2003","2003","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2004","2004","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2005","2005","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2006","2006","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2007","2007","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2008","2008","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2009","2009","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2010","2010","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2011","2011","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2012","2012","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2013","2013","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2014","2014","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2015","2015","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2016","2016","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2017","2017","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2018","2018","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1316","Mineral Oils","2019","2019","","","",""
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1320","Herbicides","1990","1990","tonnes","22903","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1320","Herbicides","1991","1991","tonnes","27928","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1320","Herbicides","1992","1992","tonnes","32954","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1320","Herbicides","1993","1993","tonnes","37979","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1320","Herbicides","1994","1994","tonnes","43004","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1320","Herbicides","1995","1995","tonnes","48030","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1320","Herbicides","1996","1996","tonnes","53055","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1320","Herbicides","1997","1997","tonnes","58080","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1320","Herbicides","1998","1998","tonnes","63106","F","FAO estimate"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1320","Herbicides","1999","1999","tonnes","68131","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1320","Herbicides","2000","2000","tonnes","81862","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1320","Herbicides","2001","2001","tonnes","88359","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
"RP","Pesticides Use","076","Brazil","5157","Agricultural Use","1320","Herbicides","2002","2002","tonnes","83859","Qm","Official data from questionnaires and/or national sources and/or COMTRADE (reporters)"
