Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","20122014","2012-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2013","2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","20132014","2013-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","20132015","2013-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2014","2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","20142015","2014-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","20142016","2014-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2015","2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","20152016","2015-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","20152017","2015-2017","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2016","2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","20162018","2016-2018","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2017","2017","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","20172019","2017-2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2018","2018","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","20182020","2018-2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2019","2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2020","2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","19992001","1999-2001","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2000","2000","%","7.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20002002","2000-2002","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2001","2001","%","7.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20012003","2001-2003","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2002","2002","%","8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20022004","2002-2004","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2003","2003","%","8.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20032005","2003-2005","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2004","2004","%","8.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20042006","2004-2006","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2005","2005","%","8.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20052007","2005-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2006","2006","%","8.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20062007","2006-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20062008","2006-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2007","2007","%","8.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20072008","2007-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20072009","2007-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2008","2008","%","8.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20082009","2008-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20082010","2008-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2009","2009","%","8.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20092010","2009-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20092011","2009-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2010","2010","%","8.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20102011","2010-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20102012","2010-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2011","2011","%","8.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20112012","2011-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20112013","2011-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2012","2012","%","8.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20122013","2012-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20122014","2012-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2013","2013","%","8.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20132014","2013-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20132015","2013-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2014","2014","%","8.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20142015","2014-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20142016","2014-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2015","2015","%","8.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20152016","2015-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20152017","2015-2017","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2016","2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20162018","2016-2018","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2017","2017","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20172019","2017-2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2018","2018","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","20182020","2018-2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2019","2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21049","Prevalence of low birthweight (percent)","2020","2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","19992001","1999-2001","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2000","2000","millions","276.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20002002","2000-2002","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2001","2001","millions","276.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20012003","2001-2003","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2002","2002","millions","274.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20022004","2002-2004","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2003","2003","millions","272.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20032005","2003-2005","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2004","2004","millions","269.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20042006","2004-2006","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2005","2005","millions","266.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20052007","2005-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2006","2006","millions","263.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20062007","2006-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20062008","2006-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2007","2007","millions","261.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20072008","2007-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20072009","2007-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2008","2008","millions","259.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20082009","2008-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20082010","2008-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2009","2009","millions","258.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20092010","2009-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20092011","2009-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2010","2010","millions","257","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20102011","2010-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20102012","2010-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2011","2011","millions","256","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20112012","2011-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20112013","2011-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2012","2012","millions","254.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20122013","2012-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20122014","2012-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2013","2013","millions","253.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20132014","2013-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20132015","2013-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2014","2014","millions","251.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20142015","2014-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20142016","2014-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2015","2015","millions","248.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20152016","2015-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20152017","2015-2017","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2016","2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20162018","2016-2018","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2017","2017","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20172019","2017-2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2018","2018","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","20182020","2018-2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2019","2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6132","Value","210490","Number of newborns with low birthweight (million)","2020","2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","19992001","1999-2001","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2000","2000","kcal/capita/day","1835","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20002002","2000-2002","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2001","2001","kcal/capita/day","1837","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20012003","2001-2003","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2002","2002","kcal/capita/day","1840","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20022004","2002-2004","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2003","2003","kcal/capita/day","1846","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20032005","2003-2005","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2004","2004","kcal/capita/day","1852","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20042006","2004-2006","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2005","2005","kcal/capita/day","1857","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20052007","2005-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2006","2006","kcal/capita/day","1862","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20062007","2006-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20062008","2006-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2007","2007","kcal/capita/day","1868","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20072008","2007-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20072009","2007-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2008","2008","kcal/capita/day","1872","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20082009","2008-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20082010","2008-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2009","2009","kcal/capita/day","1875","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20092010","2009-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20092011","2009-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2010","2010","kcal/capita/day","1878","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20102011","2010-2011","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20102012","2010-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2011","2011","kcal/capita/day","1880","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20112012","2011-2012","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20112013","2011-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2012","2012","kcal/capita/day","1882","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20122013","2012-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20122014","2012-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2013","2013","kcal/capita/day","1884","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20132014","2013-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20132015","2013-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2014","2014","kcal/capita/day","1885","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20142015","2014-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20142016","2014-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2015","2015","kcal/capita/day","1886","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20152016","2015-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20152017","2015-2017","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2016","2016","kcal/capita/day","1886","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20162018","2016-2018","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2017","2017","kcal/capita/day","1886","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20172019","2017-2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2018","2018","kcal/capita/day","1887","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","20182020","2018-2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2019","2019","kcal/capita/day","1887","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21056","Minimum dietary energy requirement  (kcal/cap/day)","2020","2020","kcal/capita/day","1887","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","19992001","1999-2001","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2367","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","20002002","2000-2002","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2001","2001","kcal/capita/day","2371","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","20012003","2001-2003","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2002","2002","kcal/capita/day","2376","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","20022004","2002-2004","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2003","2003","kcal/capita/day","2385","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","20032005","2003-2005","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2004","2004","kcal/capita/day","2393","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","20042006","2004-2006","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2401","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","20052007","2005-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2006","2006","kcal/capita/day","2409","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","20062007","2006-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","20062008","2006-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2007","2007","kcal/capita/day","2417","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","20072008","2007-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","20072009","2007-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2008","2008","kcal/capita/day","2424","F","FAO estimate",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","20082009","2008-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","20082010","2008-2010","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2009","2009","kcal/capita/day","2429","F","FAO estimate",""
