Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","076","Brazil","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","120.8083","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","123.7068","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","","132.0683","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","37.37507","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","40.00492","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","43.11296","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","50.54385","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","53.14865","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","57.42718","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","59.85472","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","61.76001","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","65.20377","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","68.59346","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","72.17294","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","76.90228","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","80.73884","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","85.9902","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","91.47195","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","99.22231","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","108.471","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","112.373","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","115.5813","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","120.9653","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","123.2367","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","","133.1657","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","37.46114","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","40.21304","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2002","2002","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","43.29393","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2003","2003","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","50.46798","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2004","2004","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","53.5259","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2005","2005","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","57.41558","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2006","2006","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","59.72897","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2007","2007","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","61.93286","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2008","2008","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","65.68635","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2009","2009","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","68.84032","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2010","2010","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","72.17294","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2011","2011","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","77.01759","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2012","2012","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","80.80334","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2013","2013","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","86.21386","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2014","2014","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","91.83783","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2015","2015","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","100.0063","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2016","2016","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","108.8506","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2017","2017","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","112.1145","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","117.0376","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","120.9774","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","123.5571","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","","133.8705","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2000","2000","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","38.06438","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","076","Brazil","2001","2001","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","","40.74783","X","International reliable sources","base year is 2015"
